Claude row-opening h5 → where the gold puts the same-text heading; pages scanned 1963

== ALL — Claude row-open h5: 277
  gold h4 inline after div → [('ENGI400', 'ENGI400_3_0.html', 'this or that being the audience'), ('ENGI400', 'ENGI400_3_0.html', 'this or that being the creator'), ('ENGI400', 'ENGI400_3_0.html', 'optional gaming')]
  gold h4 inline after img → [('ENGI400', 'ENGI400_3_0.html', 'there are a few ways to contact your kaiako'), ('MXFL104', 'MXFL104_3_0.html', 'quarter past'), ('MXFL201', 'MXFL201_8_0.html', 'dine out at a restaurant'), ('MXFL201', 'MXFL201_8_0.html', 'eat at a caf or bakery')]
  gold h4 nested:activity → [('ENGI405', 'ENGI405_5_0.html', 'click here to see why'), ('ENGS401', 'ENGS401_5_0.html', 'judges scorecard'), ('HIS1005', 'HIS1005_2_0.html', 'the question of sovereignty'), ('XDLS908', 'XDLS908_3_0.html', 'what dog am i most like')]
  gold h4 deep → [('ENGJ402', 'ENGJ402_6_0.html', 'valentine'), ('ENGS302', 'ENGS302_6_0.html', 'basics of editing in film')]
  gold h5 deep → [('ENGJ402', 'ENGJ402_6_0.html', 'olive'), ('ENGS302', 'ENGS302_6_0.html', 'what is editing'), ('ENGS302', 'ENGS302_6_0.html', 'why is editing important'), ('OSOH401', 'OSOH401_1_0.html', 'taha tinana physical wellbeing')]
  gold h3 row-open → [('ENGJ402', 'ENGJ402_7_0.html', 'similarities'), ('ENGJ402', 'ENGJ402_7_0.html', 'differences'), ('ENGS302', 'ENGS302_1_0.html', 'the beginning middle and end'), ('ENGS302', 'ENGS302_1_0.html', 'conflict and resolution')]
  gold h5 inline after video → [('ENGS301', 'ENGS301_2_0.html', 'trees inspire creativity')]
  gold h3 inline after row → [('ENGS302', 'ENGS302_2_0.html', 'protagonist')]
  gold h5 inline after list → [('ENGS302', 'ENGS302_2_0.html', 'antagonist')]
  gold h3 nested:activity → [('MXFL104', 'MXFL104_3_0.html', 'practise matching times that show half past')]
  gold h4 inline after row → [('MXFU402', 'MXFU402_3_0.html', 'hei tama t tama instructions')]
  gold h5 nested:activity → [('MXFU402', 'MXFU402_6_0.html', 'pie chart'), ('MXFU402', 'MXFU402_6_0.html', 'bar graph')]
  gold h3 inline after h3 → [('TRR114', 'TRR114_1_0.html', 'finished'), ('TRR114', 'TRR114_1_0.html', 'what have i learned'), ('TRR304', 'TRR304_2_0.html', 'finished'), ('TRR304', 'TRR304_2_0.html', 'what have i learned')]
  gold h3 inline after alert → [('TRR114', 'TRR114_1_0.html', 'kua oti')]
  gold h4 inline after h4 → [('TRR203', 'TRR203_1_0.html', 'finished'), ('TRR203', 'TRR203_1_0.html', 'what have i learned')]
  gold h4 nested:panel → [('TWHA905', 'TWHA905_0_0.html', 'these questions might include'), ('TWHK901', 'TWHK901_0_0.html', 'reflect')]
  gold h3 nested:alert → [('TWHK901', 'TWHK901_0_0.html', 'whakatauk')]
  gold h4 inline after WIDGET → [('XTAS103', 'XTAS103_2_0.html', 'triangles'), ('XTAS103', 'XTAS103_2_0.html', 'squares')]
