OLD pairs 2491  SCAFFOLD 55.2317%  RAW 39.191%  >=50 1577  >=75 276  >=90 25
NEW pairs 2491  SCAFFOLD 55.2360%  RAW 39.195%  >=50 1577  >=75 275  >=90 25
delta SCAFFOLD +0.0042pp  RAW +0.004pp  >=50 +0  >=75 -1  >=90 +0
movers 44 (up 13 / down 31), pp-sum +10.5
movers outside the affected set: 0 []
new-only pages: 0  gone pages: 0
  FRFUN06    FRFUN06_6_0.html           34.7 ->   49.7  (+15.1)
  ANZH404    ANZH404_3_0.html           44.2 ->   57.1  (+13.0)
  OSBY401    OSBY401_1_0.html           68.5 ->   72.5  (+4.0)
  ANZH104    ANZH104_6_0.html           62.9 ->   65.1  (+2.2)
  XDLS908    XDLS908_6_0.html           52.3 ->   54.0  (+1.7)
  ANZH404    ANZH404_5_0.html           48.0 ->   49.5  (+1.5)
  ENGC403    ENGC403_0_0.html           70.9 ->   71.9  (+1.0)
  ENGI202    ENGI202_0_0.html           50.6 ->   51.6  (+0.9)
  TWHR905    TWHR905_0_0.html           50.6 ->   51.2  (+0.6)
  XDLS904    XDLS904_2_0.html           74.3 ->   74.8  (+0.5)
  CBI1008    CBI1008_2_0.html           46.9 ->   47.3  (+0.5)
  XLP02      XLP02_5_0.html             76.3 ->   76.8  (+0.4)
  HIS1003    HIS1003_6_0.html           24.0 ->   24.2  (+0.1)
  SSFUN02    SSFUN02_0_0.html           42.7 ->   42.6  (-0.0)
  CEDK401    CEDK401_0_0.html           35.2 ->   35.2  (-0.1)
  CEDT104    CEDT104_0_0.html           24.9 ->   24.9  (-0.1)
  TWHA905    TWHA905_0_0.html           30.2 ->   30.1  (-0.1)
  HIS1004    HIS1004_7_0.html           35.7 ->   35.6  (-0.1)
  CEDR203    CEDR203_0_0.html           32.7 ->   32.6  (-0.1)
  TWHA904    TWHA904_0_0.html           43.3 ->   43.2  (-0.1)
  CEDT301    CEDT301_6_0.html           35.0 ->   34.8  (-0.1)
  ENGI102    ENGI102_8_0.html           45.0 ->   44.8  (-0.2)
  SSFUN03    SSFUN03_0_0.html           44.1 ->   43.9  (-0.2)
  HES1007    HES1007_4_0.html           51.2 ->   51.0  (-0.2)
  HIS1004    HIS1004_9_0.html           44.5 ->   44.3  (-0.2)
  OSBY201    OSBY201_3_0.html           39.0 ->   38.7  (-0.3)
  MXDI202    MXDI202_10_0.html          57.0 ->   56.7  (-0.3)
  MXDI202    MXDI202_3_0.html           43.3 ->   42.9  (-0.4)
  HES1002    HES1002_6_0.html           46.8 ->   46.3  (-0.5)
  CBI1008    CBI1008_1_0.html           38.3 ->   37.8  (-0.6)
  AGH1009    AGH1009_4_0.html           58.0 ->   57.4  (-0.6)
  ENGJ402    ENGJ402_2_0.html           49.6 ->   49.0  (-0.6)
  HIS1004    HIS1004_5_0.html           43.5 ->   42.9  (-0.6)
  PES1005    PES1005_3_0.html           76.0 ->   75.2  (-0.8)
  HIS1008    HIS1008_5_0.html           75.9 ->   74.9  (-0.9)
  PHE1008    PHE1008_3_0.html           50.4 ->   49.4  (-1.0)
  OSBY501    OSBY501_1_0.html           63.7 ->   62.1  (-1.6)
  CEDR501    CEDR501_3_0.html           44.8 ->   43.1  (-1.7)
  PHE1007    PHE1007_7_0.html           70.1 ->   68.4  (-1.8)
  MXFL203    MXFL203_2_0.html           60.5 ->   58.6  (-1.9)
  XDLS905    XDLS905_2_0.html           68.7 ->   66.7  (-2.0)
  PHE1007    PHE1007_10_0.html          57.6 ->   53.7  (-3.8)
  MXDI202    MXDI202_8_0.html           48.8 ->   44.7  (-4.1)
  HES1002    HES1002_5_0.html           38.0 ->   32.2  (-5.8)
