Claude row-opening h3 → where the gold puts the same-text heading; pages scanned 1963

== ALL — Claude row-open h3: 2942
examples:
  gold h3 row-open → [('AGH1001', 'AGH1001_2_0.html', 'agriculture and economic income'), ('AGH1001', 'AGH1001_4_0.html', 'seasonality in agriculture'), ('AGH1001', 'AGH1001_4_0.html', 'seasonality in horticulture'), ('AGH1002', 'AGH1002_2_0.html', 'soil texture')]
  gold h3 inline after video → [('AGH1001', 'AGH1001_2_0.html', 'career pathways and primary production'), ('ART1002', 'ART1002_1_0.html', 'getting started in your visual journal'), ('ENGS301', 'ENGS301_2_0.html', 'what is a theme'), ('ENGS405', 'ENGS405_0_0.html', 'how to begin')]
  NOT-IN-GOLD → [('AGH1001', 'AGH1001_2_0.html', 'here are some wellknown jobs that people can do when farming'), ('AGH1001', 'AGH1001_2_0.html', 'career example'), ('AGH1001', 'AGH1001_3_0.html', 'te reo korero'), ('AGH1004', 'AGH1004_2_0.html', 'topographic descriptions')]
  gold h3 inline after p → [('AGH1001', 'AGH1001_3_0.html', 'video'), ('AGH1003', 'AGH1003_3_0.html', 'fertiliser and soil properties'), ('AGH1003', 'AGH1003_4_0.html', 'adding organic matter'), ('AGH1003', 'AGH1003_5_0.html', 'adding lime')]
  gold h3 nested:activity → [('AGH1001', 'AGH1001_3_0.html', 'self check true or false'), ('AGH1004', 'AGH1004_1_0.html', 'knowledge selfcheck'), ('AGH1004', 'AGH1004_2_0.html', 'reflective questions'), ('AGH1004', 'AGH1004_5_0.html', 'knowledge check sorting activity')]
  gold h3 col-open → [('AGH1002', 'AGH1002_1_0.html', 'cultural significance of soil'), ('AGH1002', 'AGH1002_1_0.html', 'soils as a finite resource'), ('AGH1002', 'AGH1002_1_0.html', 'components of soil'), ('AGH1002', 'AGH1002_2_0.html', 'soil texture triangles')]
  gold h3 deep → [('AGH1004', 'AGH1004_5_0.html', 'reflection questions'), ('ANZH101', 'ANZH101_1_0.html', 'important words'), ('ANZH101', 'ANZH101_1_0.html', 'important skills'), ('ANZH301', 'ANZH301_1_0.html', 'can statistics tell a part of this story')]
  gold h5 deep → [('AGH1004', 'AGH1004_5_0.html', 'here is an infographic on agricultural use of water')]
  gold h3 inline after WIDGET → [('AGH1005', 'AGH1005_7_0.html', 'plant defences'), ('AGH1006', 'AGH1006_2_0.html', 'how to propagate from seeds'), ('AGH1008', 'AGH1008_8_0.html', 'quarantine and culling'), ('BLLR201', 'BLLR201_5_0.html', 'stop and check your understanding')]
  gold h3 inline after row → [('AGH1006', 'AGH1006_4_0.html', 'controlled environments'), ('AGH1006', 'AGH1006_6_0.html', 'weed control'), ('AGH1006', 'AGH1006_7_0.html', 'npk ratio'), ('ANZH304', 'ANZH304_1_0.html', 'the missionary movement in aotearoa')]
  gold h3 inline after list → [('AGH1006', 'AGH1006_5_0.html', 'plant support and staking'), ('ENGS302', 'ENGS302_5_0.html', 'space invader'), ('MXEO202', 'MXEO202_4_0.html', 'how to find the perimeter of a triangle'), ('XLP02', 'XLP02_5_0.html', 'letters and sounds')]
  gold h3 inline after table → [('AGH1006', 'AGH1006_6_0.html', 'weed identification'), ('AGH1006', 'AGH1006_8_0.html', 'chemical control'), ('CEDR501', 'CEDR501_2_0.html', 'needs and expectations')]
  gold h4 inline after p → [('AGH1006', 'AGH1006_6_0.html', 'chemical control'), ('AGH1006', 'AGH1006_8_0.html', 'fungicides and bactericides'), ('AGH1006', 'AGH1006_8_0.html', 'calendar spraying'), ('AGH1006', 'AGH1006_8_0.html', 'withholding periods')]
  gold h2 inline after row → [('AGH1006', 'AGH1006_8_0.html', 'pest and disease management')]
  gold h3 inline after img → [('AGH1006', 'AGH1006_8_0.html', 'biological control'), ('ANZH301', 'ANZH301_7_0.html', 'the young warriors'), ('BLLR201', 'BLLR201_5_0.html', 'mid reading checkpoint'), ('BLLR201', 'BLLR201_5_0.html', 'learning about the plan and actions')]
  gold h4 nested:alert → [('AGH1009', 'AGH1009_4_0.html', 'important'), ('ANZH205', 'ANZH205_5_0.html', 'te tiriti o waitangi'), ('ANZH205', 'ANZH205_5_0.html', 'te tiriti o waitangi translation'), ('ANZH205', 'ANZH205_5_0.html', 'te tiriti o waitangi')]
  gold h3 inline after br → [('ANZH104', 'ANZH104_4_0.html', 'catching tuna'), ('ENGJ202', 'ENGJ202_5_0.html', 'what is rhyme'), ('MXEX301', 'MXEX301_1_0.html', 'inenga'), ('OSAI501', 'OSAI501_2_0.html', 'benefits of using generative ai genai')]
  gold h4 nested:activity → [('ANZH105', 'ANZH105_5_0.html', 'questions'), ('ANZH105', 'ANZH105_5_0.html', 'challenge questions'), ('BLL244', 'BLL244_2_0.html', 'your turn'), ('ENGI401', 'ENGI401_6_0.html', 'definition')]
  gold h3 nested:alert → [('ANZH105', 'ANZH105_7_0.html', 'keen to learn more'), ('ANZH205', 'ANZH205_5_0.html', 'the treaty of waitangi'), ('ANZH401', 'ANZH401_7_0.html', 'have you caught gold fever'), ('BLL252', 'BLL252_1_0.html', 'two rule breakers')]
  gold h4 inline after video → [('ANZH203', 'ANZH203_2_0.html', 'cooks first encounters'), ('MXFL401', 'MXFL401_4_0.html', 'simple interest')]
  gold h2 inline after a → [('ANZH203', 'ANZH203_6_0.html', '19th century european explorers')]
  gold h4 deep → [('ANZH301', 'ANZH301_1_0.html', 'war what is it good for'), ('ENGI102', 'ENGI102_8_0.html', 'tonga the secret cave'), ('ENGI102', 'ENGI102_8_0.html', 'samoa rat and octopus'), ('ENGI405', 'ENGI405_2_0.html', 'interpretations and connections')]
  gold h3 inline after alert → [('ANZH301', 'ANZH301_7_0.html', 'out with the old'), ('CEDR501', 'CEDR501_1_0.html', 'features of formal interviews'), ('CEDR501', 'CEDR501_3_0.html', 'sketchnotes'), ('MXDB302', 'MXDB302_8_0.html', 'multiplying decimals')]
  gold h3 inline after a → [('ANZH301', 'ANZH301_9_0.html', 'urban and tribal authorities'), ('CEDR501', 'CEDR501_5_0.html', 'behaviours and te tiriti o waitangi in a formal interview'), ('PES1002', 'PES1002_5_0.html', 'climate change solutions in aotearoa and the pacific')]
  gold h2 col-open → [('ANZH303', 'ANZH303_1_0.html', 'te ao m ori the m ori worldview'), ('ANZH303', 'ANZH303_2_0.html', 'mana tapu and mauri'), ('ANZH303', 'ANZH303_5_0.html', 'petihana nga rangatira o te iwi m ori ki kingi wirimu petiti'), ('PES1001', 'PES1001_2_0.html', 'the earths structure')]
  gold h2 row-open → [('ANZH401', 'ANZH401_0_0.html', 'immigration shapes our nation'), ('ANZH404', 'ANZH404_1_0.html', 'relationships over time'), ('ANZH404', 'ANZH404_3_0.html', 'the why the how and the who'), ('ANZH404', 'ANZH404_4_0.html', 'the head the heart the hands and the feet')]
  gold h2 inline after alert → [('ANZH401', 'ANZH401_3_0.html', 'wakefields little england'), ('ANZH401', 'ANZH401_4_0.html', 'the new zealand company dream dies'), ('ANZH401', 'ANZH401_8_0.html', 'looking back and moving on'), ('ENGI102', 'ENGI102_2_0.html', 'fairytales')]
  gold h4 inline after h3 → [('ANZH401', 'ANZH401_13_0.html', 'source interpretation and perspective'), ('CEDR501', 'CEDR501_2_0.html', 'the difficult position of authority'), ('TEDC402', 'TEDC402_4_0.html', 'os security settings that protect you'), ('TEDC402', 'TEDC402_7_0.html', 'what is an algorithm')]
  gold h2 inline after h2 → [('ANZH404', 'ANZH404_5_0.html', 'some examples of protest actions in the 20th and 21st centur')]
  gold h2 inline after p → [('ART1003', 'ART1003_0_0.html', 'ko wai au who am i'), ('OSBY201', 'OSBY201_2_0.html', 'trusted adult'), ('PES1007', 'PES1007_4_0.html', 'what is work'), ('PES1008', 'PES1008_15_0.html', 'what is electric power')]
  gold h3 inline after activity → [('BLLR201', 'BLLR201_5_0.html', 'finishing the story')]
  gold h2 nested:panel → [('CEDT104', 'CEDT104_0_0.html', 'lets learn through waiata'), ('CEDT208', 'CEDT208_0_0.html', 'ngatu tapa'), ('CEDT208', 'CEDT208_0_0.html', 'transformation'), ('CEDT208', 'CEDT208_0_0.html', 'create your own tapa cloth')]
  gold h3 nested:panel → [('CEDT208', 'CEDT208_0_0.html', 'tessellations'), ('EXIP901', 'EXIP901_4_0.html', 'learning intentions'), ('EXIP901', 'EXIP901_4_0.html', 'rubrics'), ('EXIP901', 'EXIP901_4_0.html', 'timelines')]
  gold h5 nested:alert → [('ENGC202', 'ENGC202_4_0.html', 'draft instructions')]
  gold h4 row-open → [('ENGC302', 'ENGC302_1_0.html', 'youve got mail'), ('ENGC302', 'ENGC302_2_0.html', 'youve got mail'), ('ENGC302', 'ENGC302_3_0.html', 'youve got mail'), ('ENGC302', 'ENGC302_5_0.html', 'youve got mail')]
  gold h4 inline after col → [('ENGI400', 'ENGI400_0_0.html', 'welcome to english')]
  gold h5 row-open → [('ENGI405', 'ENGI405_0_0.html', 'let us begin'), ('ENGI405', 'ENGI405_5_0.html', 'prereading'), ('ENGI405', 'ENGI405_5_0.html', 'prereading'), ('MXFU402', 'MXFU402_0_0.html', 'time for a partaay')]
  gold h4 inline after activity → [('ENGJ403', 'ENGJ403_6_0.html', 'nearly there'), ('ENGJ403', 'ENGJ403_7_0.html', 'congratulations ng mihi nui you have completed this module')]
  gold h5 inline after p → [('ENGR301', 'ENGR301_1_0.html', 'are we too dependent on our phones'), ('XMES203', 'XMES203_0_0.html', 'nau mai haere mai welcome to the sleep module')]
  gold h2 inline after div → [('ENGS405', 'ENGS405_0_0.html', 'introduction')]
  gold h3 inline after h2 → [('HES1005', 'HES1005_6_0.html', 'what are these'), ('MXFUN01', 'MXFUN01_6_4.html', 'multiplication facts'), ('OSAI101', 'OSAI101_2_0.html', 'how to use ai'), ('OSOH101', 'OSOH101_3_0.html', 'how to be kind online')]
  gold h4 inline after row → [('HES1006', 'HES1006_6_0.html', 'a working example'), ('MXDB302', 'MXDB302_1_0.html', 'converting between measurement units')]
  gold h2 deep → [('HIS1002', 'HIS1002_19_0.html', 'an end to nuclear testing in te moananuiakiwa'), ('PES1007', 'PES1007_3_0.html', 'extension video if you need extra help'), ('PES1008', 'PES1008_17_0.html', 'applications of energy efficiency'), ('TEDC401', 'TEDC401_3_0.html', 'the design process')]
  gold h5 inline after h3 → [('HIS1003', 'HIS1003_5_0.html', 'contested narratives on the causes of the 1951 waterfront st')]
  gold h4 inline after math → [('MXFL401', 'MXFL401_5_0.html', 'revision on how to calculate area')]
  gold h4 inline after WIDGET → [('OSAI301', 'OSAI301_2_0.html', 'benefits of using generative ai genai'), ('SCCH301', 'SCCH301_2_0.html', 'particles in solids liquids and gases')]
  gold h3 top-level → [('OSAI301', 'OSAI301_2_0.html', 'ai risks')]
  gold h2 inline after WIDGET → [('OSBY201', 'OSBY201_2_0.html', 'what to do if online'), ('OSBY201', 'OSBY201_2_0.html', 'what to do if are bullied online')]
  gold h4 inline after alert → [('OSSM301', 'OSSM301_2_0.html', 'what is good about social media'), ('XDLS912', 'XDLS912_1_0.html', 'first things first')]
  gold h3 inline after div → [('OSSM301', 'OSSM301_4_0.html', 'what are terms and conditions')]
  gold h2 inline after video → [('PES1001', 'PES1001_7_0.html', 'processes in the biosphere'), ('PES1002', 'PES1002_1_0.html', 'the impact of humans in aotearoa new zealand')]
  gold h2 nested:alert → [('PES1007', 'PES1007_2_0.html', 'kinetic energy depends on'), ('XGF9001', 'XGF9001_6_0.html', 'visioning and goal setting')]
  gold h3 inline after h3 → [('SCPH301', 'SCPH301_2_0.html', 'heat transfer')]
  gold h5 nested:activity → [('SSOG103', 'SSOG103_3_0.html', 'make your stick puppets'), ('SSOG103', 'SSOG103_3_0.html', 'meet your puppet'), ('SSOG103', 'SSOG103_3_0.html', 'puppet speaking time'), ('XGF9006', 'XGF9006_3_0.html', 'jump offline exploring your questions')]
  gold h2 nested:activity → [('TEDC401', 'TEDC401_4_0.html', 'your turn build your prototype'), ('TRR103', 'TRR103_2_0.html', 'he rotarota')]
  gold h4 inline after br → [('TEDC402', 'TEDC402_3_0.html', 'zooming in'), ('XDLS908', 'XDLS908_4_0.html', 'looking like you are listening to someone vs actually listen')]
  gold h4 inline after list → [('TEDC402', 'TEDC402_3_0.html', 'how data flows through the system big picture')]
  gold h2 inline after br → [('TEDC402', 'TEDC402_5_0.html', 'why does messy data matter'), ('TEDC402', 'TEDC402_5_0.html', 'bias outliers and assumptions'), ('TEDC402', 'TEDC402_6_0.html', 'visualisation practice lab'), ('TEDC402', 'TEDC402_8_0.html', 'practice lab')]
